x,y,type
-9.628208070280099,30.673862108659236,turn
-9.052037370059026,31.04214030773153,turn
-8.4215579669916,31.30689912252891,turn
-7.755195681043534,31.460400951740294,turn
-7.072425012814028,31.498159689942252,turn
-6.393199999420641,31.419071834452772,turn
-5.737371055884236,31.225448735301107,turn
-5.124104844879461,30.922949045805368,turn
-4.571324129211968,30.520413347896096,turn
-4.095183977386535,30.02960578527626,turn
-3.7095996302076983,29.46487025521299,turn
-3.4258398265559764,28.842711206788305,turn
-3.252197473432226,28.181311296819445,turn
-3.1937472849690796,27.5,turn
-3.252197473432226,26.818688703180552,turn
-3.425839826555977,26.15728879321169,turn
-3.7095996302076983,25.53512974478701,turn
-4.095183977386537,24.97039421472374,turn
-4.571324129211968,24.479586652103904,turn
-5.124104844879462,24.07705095419463,turn
-5.73737105588424,23.774551264698893,turn
-6.393199999420641,23.580928165547228,turn
-7.07242501281403,23.501840310057748,turn
-7.755195681043534,23.539599048259706,turn
-8.421557966991601,23.69310087747109,turn
-9.052037370059027,23.957859692268475,turn
-9.628208070280099,24.326137891340764,turn
-10.133231424647388,24.787172509616642,turn
-10.552348078040362,25.32748976693297,turn
-10.873309306769594,25.931298840529745,turn
-11.086734988680785,26.580953353333218,turn
-11.186387738108648,27.257467090988733,turn
